claim_id,video_id,channel_id,claimant_id,claim_date,video_upload_date,claim_type,status,resolution_days,action_taken,region,video_views,video_duration_seconds,content_category,estimated_revenue_impact,counter_notice_filed,is_suspicious,days_since_upload,abuse_score,manual_review_required,reviewer_id,review_accuracy
CLAIM_00010813,VID_00011099,CH_00008890,CLMT_00004811,2023-01-11,2022-03-02,Audio,Active,,Monetize,EU,131340,365,Entertainment,1722.31,False,False,315,35,False,REV_136,True
CLAIM_00010814,VID_00022582,CH_00009151,CLMT_00002872,2023-11-21,2023-04-02,Audiovisual,Disputed,,Mute,EU,651,229,Entertainment,0.0,False,False,233,24,False,REV_057,True
CLAIM_00010815,VID_00003681,CH_00004613,CLMT_00003693,2023-02-03,2022-04-12,Audiovisual,Resolved,27.0,Block,US,1163,328,Music,0.0,True,False,297,12,True,REV_119,True
CLAIM_00010816,VID_00023975,CH_00015527,CLMT_00001818,2023-11-13,2023-06-19,Audiovisual,Resolved,54.0,Mute,US,15328,359,Music,0.0,False,False,147,30,False,REV_025,True
CLAIM_00010817,VID_00015696,CH_00016875,CLMT_00000309,2024-02-28,2023-05-14,Audiovisual,Active,,Monetize,US,183,195,Technology,4638.86,False,False,290,15,False,REV_052,True
CLAIM_00010818,VID_00029497,CH_00017381,CLMT_00000008,2023-08-02,2023-04-02,Audiovisual,Active,,Monetize,US,2385,408,Lifestyle,3305.93,False,False,122,7,False,REV_179,True
CLAIM_00010819,VID_00001314,CH_00011563,CLMT_00003881,2022-12-30,2022-01-30,Audio,Resolved,9.0,Monetize,US,324028,125,Sports,2134.57,False,False,334,26,False,REV_197,True
CLAIM_00010820,VID_00004569,CH_00018501,CLMT_00002397,2022-10-19,2022-03-15,Visual,Disputed,,Monetize,US,57791,639,Music,2150.24,False,False,218,39,False,REV_077,True
CLAIM_00010821,VID_00022217,CH_00017883,CLMT_00003374,2023-05-14,2022-05-16,Visual,Resolved,10.0,Block,US,1470,137,Gaming,0.0,False,False,363,20,False,REV_187,True
CLAIM_00010822,VID_00018054,CH_00016710,CLMT_00002978,2023-04-19,2022-09-02,Audio,Resolved,86.0,Track,US,4396,137,Gaming,0.0,False,False,229,6,False,REV_111,True
CLAIM_00010823,VID_00003830,CH_00004096,CLMT_00001088,2024-02-01,2023-02-02,Thumbnail,Expired,18.0,Mute,US,1272,189,Entertainment,0.0,False,False,364,17,False,REV_093,True
CLAIM_00010824,VID_00010096,CH_00019318,CLMT_00002284,2024-04-29,2023-10-03,Audio,Expired,32.0,Track,APAC,122656,105,Music,0.0,False,False,209,6,False,REV_061,True
CLAIM_00010825,VID_00000813,CH_00005636,CLMT_00004263,2024-04-02,2023-06-19,Audiovisual,Resolved,13.0,Monetize,US,3787,268,Music,3434.69,False,False,288,38,False,REV_189,True
CLAIM_00010826,VID_00013161,CH_00000498,CLMT_00001901,2022-11-08,2022-04-03,Audiovisual,Active,,Monetize,US,45769,169,Gaming,3230.94,False,False,219,5,False,REV_075,True
CLAIM_00010827,VID_00020235,CH_00014201,CLMT_00002452,2022-12-31,2022-11-12,Audio,Resolved,15.0,Monetize,APAC,273357,559,Education,4492.79,False,False,49,34,False,REV_184,True
CLAIM_00010828,VID_00027554,CH_00012553,CLMT_00004434,2023-07-05,2023-03-26,Audiovisual,Disputed,,Monetize,MEA,2040,48,Entertainment,4193.63,False,False,101,6,False,REV_153,True
CLAIM_00010829,VID_00007221,CH_00012219,CLMT_00001574,2022-12-03,2021-12-25,Audiovisual,Resolved,34.0,Monetize,MEA,578,88,Entertainment,1840.84,False,False,343,17,False,REV_077,True
CLAIM_00010830,VID_00014614,CH_00012482,CLMT_00000700,2022-12-03,2022-10-29,Audiovisual,Active,,Track,EU,1262,131,Education,0.0,False,False,35,25,False,REV_172,True
CLAIM_00010831,VID_00011712,CH_00006428,CLMT_00000664,2023-07-19,2023-05-06,Audio,Resolved,71.0,Monetize,US,1133,148,Music,1817.55,False,False,74,33,False,REV_036,True
CLAIM_00010832,VID_00003031,CH_00005826,CLMT_00002536,2024-02-25,2023-08-19,Audio,Resolved,2.0,Track,US,17924,254,Gaming,0.0,False,False,190,10,False,REV_183,True
CLAIM_00010833,VID_00010695,CH_00012140,CLMT_00003037,2023-11-20,2023-11-08,Visual,Expired,64.0,Block,EU,5,1752,Film,0.0,False,False,12,10,False,REV_042,True
CLAIM_00010834,VID_00001804,CH_00019593,CLMT_00000137,2024-08-07,2023-11-20,Audio,Resolved,37.0,Block,US,28493,162,Lifestyle,0.0,True,False,261,34,True,REV_191,True
CLAIM_00010835,VID_00019928,CH_00013592,CLMT_00003283,2023-07-02,2022-12-04,Audiovisual,Expired,48.0,Track,EU,174588,102,Lifestyle,0.0,False,False,210,6,False,REV_120,True
CLAIM_00010836,VID_00021015,CH_00004656,CLMT_00002538,2024-04-28,2023-11-30,Thumbnail,Active,,Mute,LATAM,304,813,Music,0.0,False,False,150,3,False,REV_073,True
CLAIM_00010837,VID_00006395,CH_00015024,CLMT_00002583,2023-04-01,2022-12-03,Audiovisual,Disputed,,Monetize,APAC,411,85,News,965.05,True,False,119,3,True,REV_129,True
CLAIM_00010838,VID_00019118,CH_00014274,CLMT_00001912,2023-03-23,2022-06-23,Audiovisual,Active,,Track,APAC,59,939,Entertainment,0.0,False,False,273,3,False,REV_190,True
CLAIM_00010839,VID_00017251,CH_00005349,CLMT_00001746,2022-11-02,2022-08-01,Audiovisual,Disputed,,Monetize,US,296,400,Education,321.26,False,False,93,38,False,REV_152,True
CLAIM_00010840,VID_00007280,CH_00004551,CLMT_00002454,2023-03-15,2023-03-08,Visual,Retracted,66.0,Monetize,EU,115107,268,Music,1545.92,False,False,7,31,False,REV_139,True
CLAIM_00010841,VID_00025602,CH_00007865,CLMT_00004871,2024-01-03,2023-03-22,Audiovisual,Resolved,10.0,Mute,MEA,203,3440,Entertainment,0.0,False,False,287,10,False,REV_094,True
CLAIM_00010842,VID_00025137,CH_00013577,CLMT_00002686,2023-09-15,2023-03-10,Visual,Resolved,42.0,Mute,APAC,4356,116,Music,0.0,False,False,189,25,False,REV_044,True
CLAIM_00010843,VID_00009108,CH_00017658,CLMT_00003340,2023-02-28,2022-12-25,Audiovisual,Expired,10.0,Monetize,US,122,77,Music,4142.65,False,False,65,26,False,REV_059,True
CLAIM_00010844,VID_00006414,CH_00007732,CLMT_00004819,2023-05-01,2022-05-28,Audio,Active,,Monetize,US,4524,14,Music,41.91,False,False,338,23,False,REV_097,True
CLAIM_00010845,VID_00000739,CH_00002717,CLMT_00001248,2024-01-07,2023-06-20,Audio,Resolved,53.0,Track,EU,903,188,Gaming,0.0,False,False,201,14,False,REV_139,True
CLAIM_00010846,VID_00002740,CH_00005703,CLMT_00002262,2024-02-19,2023-10-04,Audiovisual,Disputed,,Track,LATAM,36509,130,Education,0.0,False,True,138,98,True,REV_115,True
CLAIM_00010847,VID_00017643,CH_00015402,CLMT_00000106,2024-03-23,2023-04-26,Audiovisual,Resolved,29.0,Monetize,LATAM,10218,150,Entertainment,1743.47,False,True,332,60,False,REV_111,True
CLAIM_00010848,VID_00027835,CH_00011157,CLMT_00000843,2022-11-09,2022-07-04,Audiovisual,Disputed,,Mute,US,23966,706,Gaming,0.0,False,False,128,12,False,REV_194,True
CLAIM_00010849,VID_00014597,CH_00007560,CLMT_00001847,2023-02-01,2022-07-30,Audiovisual,Resolved,30.0,Track,US,2125,351,Music,0.0,False,False,186,13,False,REV_014,True
CLAIM_00010850,VID_00022187,CH_00008334,CLMT_00004236,2023-01-30,2022-06-27,Audio,Resolved,54.0,Monetize,US,295,116,Entertainment,578.12,False,False,217,38,False,REV_105,True
CLAIM_00010851,VID_00022006,CH_00004023,CLMT_00002783,2024-05-04,2024-02-16,Audiovisual,Active,,Monetize,US,1416,793,News,2639.88,False,False,78,12,False,REV_195,False
CLAIM_00010852,VID_00002864,CH_00017447,CLMT_00004916,2024-01-20,2024-01-05,Visual,Active,,Monetize,US,62546,361,Sports,2185.95,True,False,15,36,True,REV_170,False
CLAIM_00010853,VID_00016771,CH_00006746,CLMT_00004583,2024-02-27,2024-01-02,Audiovisual,Disputed,,Block,US,314,651,Film,0.0,False,False,56,28,False,REV_092,True
CLAIM_00010854,VID_00012925,CH_00019902,CLMT_00003549,2024-05-23,2023-09-29,Audiovisual,Resolved,56.0,Block,EU,765,103,Lifestyle,0.0,False,False,237,35,False,REV_019,True
CLAIM_00010855,VID_00006372,CH_00011285,CLMT_00002153,2023-11-11,2023-01-04,Audio,Active,,Track,APAC,17941,224,Gaming,0.0,False,False,311,16,False,REV_056,True
CLAIM_00010856,VID_00016072,CH_00011116,CLMT_00003443,2023-08-28,2023-01-23,Audiovisual,Expired,32.0,Block,US,741,167,Education,0.0,False,False,217,38,False,REV_027,True
CLAIM_00010857,VID_00010413,CH_00015411,CLMT_00004324,2024-02-28,2023-12-07,Audiovisual,Resolved,62.0,Monetize,EU,24881,361,Gaming,341.49,False,False,83,33,False,REV_083,True
CLAIM_00010858,VID_00019765,CH_00018384,CLMT_00002345,2024-09-21,2024-04-20,Audio,Active,,Track,LATAM,11290,1621,Sports,0.0,False,False,154,35,False,REV_154,True
CLAIM_00010859,VID_00019828,CH_00001073,CLMT_00004268,2024-03-18,2023-11-10,Audiovisual,Resolved,21.0,Monetize,LATAM,4419,77,Music,2768.64,False,False,129,2,False,REV_194,True
CLAIM_00010860,VID_00016763,CH_00005276,CLMT_00000106,2024-01-31,2023-12-16,Audiovisual,Resolved,76.0,Block,EU,42096,694,Music,0.0,False,False,46,24,False,REV_116,True
CLAIM_00010861,VID_00001837,CH_00004398,CLMT_00004159,2023-03-06,2022-10-07,Audiovisual,Expired,54.0,Monetize,APAC,20551,367,Gaming,1527.0,False,False,150,14,False,REV_074,True
CLAIM_00010862,VID_00029768,CH_00016841,CLMT_00002939,2022-12-17,2022-04-08,Audio,Resolved,69.0,Monetize,US,188,182,Technology,1831.31,False,False,253,3,False,REV_067,True
CLAIM_00010863,VID_00021849,CH_00000582,CLMT_00001123,2023-02-09,2022-07-07,Audio,Resolved,53.0,Monetize,EU,3138,429,Music,4901.14,False,False,217,23,False,REV_194,True
CLAIM_00010864,VID_00011832,CH_00002882,CLMT_00001264,2022-11-01,2022-03-13,Audiovisual,Resolved,11.0,Monetize,EU,29564,72,Gaming,2043.84,False,False,233,24,False,REV_181,True
CLAIM_00010865,VID_00013028,CH_00014889,CLMT_00004456,2023-10-15,2023-05-01,Audio,Retracted,21.0,Monetize,EU,180,411,Music,3666.79,True,False,167,17,True,REV_013,True
CLAIM_00010866,VID_00004848,CH_00016291,CLMT_00001358,2024-07-16,2024-02-17,Thumbnail,Resolved,81.0,Monetize,US,39670,87,Education,3157.01,False,False,150,2,False,REV_078,True
CLAIM_00010867,VID_00023461,CH_00002644,CLMT_00002469,2024-07-27,2024-02-12,Audio,Active,,Monetize,APAC,8562,247,Gaming,3892.93,False,False,166,14,False,REV_126,True
CLAIM_00010868,VID_00027978,CH_00000877,CLMT_00004212,2024-02-09,2023-03-07,Audiovisual,Resolved,60.0,Monetize,US,14626,24,Other,2936.92,False,False,339,12,False,REV_170,True
CLAIM_00010869,VID_00014013,CH_00013779,CLMT_00003939,2023-04-18,2023-01-06,Audiovisual,Active,,Mute,LATAM,10124,213,Education,0.0,False,False,102,31,False,REV_172,True
CLAIM_00010870,VID_00012113,CH_00004259,CLMT_00002401,2023-12-28,2023-11-12,Visual,Expired,77.0,Monetize,US,51972,276,Entertainment,255.5,False,False,46,13,False,REV_019,True
CLAIM_00010871,VID_00012653,CH_00018483,CLMT_00001553,2024-05-20,2023-08-03,Audio,Resolved,8.0,Monetize,APAC,67,327,Film,1950.22,True,False,291,11,True,REV_123,True
CLAIM_00010872,VID_00012217,CH_00009706,CLMT_00001165,2024-09-16,2024-02-17,Audiovisual,Active,,Track,EU,4925,83,Sports,0.0,False,True,212,97,True,REV_143,True
CLAIM_00010873,VID_00000400,CH_00011891,CLMT_00001836,2022-11-12,2022-02-10,Audiovisual,Active,,Monetize,US,2191,240,Other,2417.07,False,False,275,5,False,REV_120,True
CLAIM_00010874,VID_00009328,CH_00000581,CLMT_00003378,2024-06-11,2023-10-02,Audio,Active,,Track,US,141,188,Entertainment,0.0,False,False,253,4,False,REV_170,True
CLAIM_00010875,VID_00011303,CH_00004376,CLMT_00001354,2022-11-09,2022-08-30,Audiovisual,Resolved,63.0,Monetize,EU,135116,380,Gaming,4806.32,False,False,71,19,False,REV_022,True
CLAIM_00010876,VID_00011514,CH_00012668,CLMT_00004155,2023-08-23,2022-12-09,Audio,Resolved,82.0,Monetize,US,705,438,Gaming,3186.63,False,False,257,9,False,REV_122,False
CLAIM_00010877,VID_00010096,CH_00018724,CLMT_00001354,2024-05-16,2023-07-18,Visual,Resolved,15.0,Monetize,LATAM,10120,407,Sports,2033.11,False,False,303,9,False,REV_074,True
CLAIM_00010878,VID_00014601,CH_00009381,CLMT_00002567,2023-12-06,2023-03-23,Audiovisual,Disputed,,Track,APAC,209,281,Entertainment,0.0,False,False,258,25,False,REV_159,True
CLAIM_00010879,VID_00028650,CH_00008765,CLMT_00004884,2023-02-05,2022-12-29,Audio,Expired,8.0,Monetize,APAC,386,138,Entertainment,4452.73,False,False,38,25,False,REV_199,True
CLAIM_00010880,VID_00018384,CH_00014904,CLMT_00002712,2024-04-03,2023-07-17,Audiovisual,Active,,Monetize,US,723,1030,Entertainment,3250.09,False,False,261,29,False,REV_111,True
CLAIM_00010881,VID_00002871,CH_00007315,CLMT_00002696,2022-11-10,2022-08-14,Visual,Active,,Monetize,US,78613,115,Gaming,4559.06,True,False,88,33,True,REV_050,True
CLAIM_00010882,VID_00007068,CH_00011953,CLMT_00000689,2024-03-18,2023-06-21,Audio,Disputed,,Track,EU,1683,853,Film,0.0,False,False,271,34,False,REV_163,True
CLAIM_00010883,VID_00023851,CH_00006998,CLMT_00000790,2024-07-17,2023-07-21,Visual,Resolved,55.0,Monetize,APAC,265,21,Music,1335.1,False,True,362,89,True,REV_043,True
CLAIM_00010884,VID_00029092,CH_00009096,CLMT_00002261,2024-05-22,2023-10-13,Audiovisual,Active,,Mute,MEA,1991,80,Education,0.0,False,False,222,30,False,REV_166,True
CLAIM_00010885,VID_00014557,CH_00003129,CLMT_00000263,2023-05-16,2022-12-18,Audiovisual,Active,,Monetize,EU,1253,166,Music,3703.67,True,False,149,31,True,REV_190,True
CLAIM_00010886,VID_00024299,CH_00009237,CLMT_00003082,2023-12-30,2023-09-03,Audiovisual,Active,,Monetize,LATAM,8308,748,Entertainment,2242.92,True,False,118,24,True,REV_170,True
CLAIM_00010887,VID_00013619,CH_00008085,CLMT_00004278,2022-10-14,2022-10-06,Audio,Active,,Monetize,MEA,25865,103,Education,3654.19,False,False,8,20,False,REV_124,True
CLAIM_00010888,VID_00026336,CH_00002400,CLMT_00002235,2024-09-20,2024-08-22,Audio,Retracted,11.0,Monetize,US,79,531,Sports,4044.32,False,False,29,18,False,REV_046,True
CLAIM_00010889,VID_00014500,CH_00001005,CLMT_00000431,2023-06-18,2022-11-15,Audiovisual,Resolved,60.0,Monetize,APAC,756,250,Music,3593.67,False,False,215,13,False,REV_095,False
CLAIM_00010890,VID_00009458,CH_00007110,CLMT_00000114,2023-12-07,2023-08-20,Audio,Active,,Mute,EU,1019,333,Gaming,0.0,False,False,109,29,False,REV_013,True
CLAIM_00010891,VID_00005368,CH_00006104,CLMT_00000039,2023-09-12,2023-07-05,Audiovisual,Active,,Block,EU,166,158,Music,0.0,False,False,69,11,False,REV_142,True
CLAIM_00010892,VID_00026401,CH_00007810,CLMT_00003199,2024-08-03,2023-09-29,Audio,Active,,Monetize,EU,350,204,Other,45.28,False,False,309,0,False,REV_109,True
CLAIM_00010893,VID_00023856,CH_00004054,CLMT_00003883,2023-05-18,2022-06-05,Audiovisual,Resolved,37.0,Monetize,LATAM,18998,148,Education,2917.23,False,False,347,5,False,REV_061,True
CLAIM_00010894,VID_00029417,CH_00017321,CLMT_00004895,2024-03-12,2023-03-29,Visual,Resolved,74.0,Block,US,8124,795,Sports,0.0,False,False,349,5,False,REV_137,True
CLAIM_00010895,VID_00013889,CH_00014130,CLMT_00002333,2024-01-19,2023-09-24,Audiovisual,Active,,Monetize,APAC,554,401,Entertainment,3841.28,False,False,117,13,False,REV_091,True
CLAIM_00010896,VID_00023875,CH_00013991,CLMT_00003825,2023-05-26,2023-01-08,Audio,Expired,84.0,Track,US,712,94,Entertainment,0.0,False,False,138,36,False,REV_160,True
CLAIM_00010897,VID_00029375,CH_00015358,CLMT_00000784,2023-11-28,2023-09-15,Audio,Disputed,,Track,LATAM,58032,1128,Education,0.0,False,False,74,37,False,REV_122,True
CLAIM_00010898,VID_00013573,CH_00018780,CLMT_00004694,2023-06-25,2022-12-28,Audio,Disputed,,Monetize,LATAM,29682,292,Sports,3456.98,True,False,179,16,True,REV_051,True
CLAIM_00010899,VID_00004574,CH_00001637,CLMT_00005000,2024-01-30,2023-04-18,Audio,Active,,Track,US,3299,246,Technology,0.0,False,False,287,30,False,REV_179,True
CLAIM_00010900,VID_00027379,CH_00013912,CLMT_00000578,2023-08-04,2023-06-21,Audio,Active,,Block,EU,722,109,Sports,0.0,False,False,44,6,False,REV_065,True
CLAIM_00010901,VID_00019241,CH_00013830,CLMT_00001236,2024-04-06,2023-12-26,Audiovisual,Resolved,40.0,Track,EU,46202,317,Entertainment,0.0,False,False,102,33,False,REV_077,True
CLAIM_00010902,VID_00019594,CH_00015937,CLMT_00000288,2024-06-26,2023-11-30,Audiovisual,Resolved,68.0,Monetize,US,1633,138,Entertainment,4129.31,False,False,209,1,False,REV_102,True
CLAIM_00010903,VID_00002821,CH_00008422,CLMT_00000885,2022-12-21,2022-04-18,Audiovisual,Active,,Monetize,EU,562,92,Music,4951.01,False,False,247,39,False,REV_072,True
CLAIM_00010904,VID_00004707,CH_00015424,CLMT_00000549,2024-01-04,2023-06-26,Audiovisual,Expired,15.0,Monetize,EU,256,58,Music,1781.79,False,False,192,24,False,REV_132,True
CLAIM_00010905,VID_00006809,CH_00015797,CLMT_00000884,2022-11-28,2022-08-31,Audiovisual,Disputed,,Block,LATAM,146,306,Education,0.0,False,False,89,4,False,REV_057,True
CLAIM_00010906,VID_00009937,CH_00004449,CLMT_00003567,2023-11-23,2023-10-06,Visual,Active,,Mute,EU,223,124,Other,0.0,False,False,48,23,False,REV_124,True
CLAIM_00010907,VID_00015553,CH_00001696,CLMT_00001200,2024-02-14,2023-11-11,Visual,Disputed,,Track,US,6657,672,Education,0.0,False,False,95,27,False,REV_160,True
CLAIM_00010908,VID_00028428,CH_00003198,CLMT_00004278,2023-08-30,2022-09-19,Visual,Resolved,37.0,Track,EU,6552,851,Music,0.0,False,False,345,34,False,REV_111,True
CLAIM_00010909,VID_00017214,CH_00002605,CLMT_00001532,2023-09-08,2023-04-16,Audiovisual,Active,,Block,LATAM,316668,89,Music,0.0,False,False,145,27,False,REV_027,True
CLAIM_00010910,VID_00010991,CH_00002016,CLMT_00000385,2023-05-11,2023-03-27,Audio,Active,,Monetize,EU,55545,534,Music,4046.1,False,False,45,15,False,REV_150,True
CLAIM_00010911,VID_00002167,CH_00009676,CLMT_00002853,2024-03-24,2024-03-18,Audio,Active,,Monetize,LATAM,1465,946,Film,1055.59,False,False,6,7,False,REV_131,True
CLAIM_00010912,VID_00019356,CH_00000051,CLMT_00003042,2023-05-10,2023-04-05,Audiovisual,Active,,Monetize,US,640,760,Music,4891.46,False,False,35,14,False,REV_141,True
CLAIM_00010913,VID_00024777,CH_00018066,CLMT_00003205,2023-08-08,2023-07-30,Audio,Active,,Track,LATAM,70762,1243,Gaming,0.0,True,False,9,20,True,REV_193,True
CLAIM_00010914,VID_00012314,CH_00007552,CLMT_00002301,2024-09-05,2024-08-28,Audiovisual,Resolved,82.0,Monetize,EU,10454,105,Entertainment,362.1,False,False,8,5,False,REV_148,True
CLAIM_00010915,VID_00002899,CH_00016689,CLMT_00000950,2024-01-16,2023-10-14,Audiovisual,Active,,Monetize,US,33715,273,Music,561.01,False,False,94,5,False,REV_073,True
CLAIM_00010916,VID_00000217,CH_00008203,CLMT_00004865,2024-06-25,2024-06-13,Audio,Active,,Monetize,US,1012,43,Music,3930.01,False,False,12,7,False,REV_121,True
CLAIM_00010917,VID_00013418,CH_00008091,CLMT_00004783,2024-04-14,2024-02-07,Audio,Active,,Block,US,151,676,Entertainment,0.0,False,False,67,0,False,REV_162,True
CLAIM_00010918,VID_00020933,CH_00015345,CLMT_00000043,2023-05-13,2022-10-24,Visual,Active,,Monetize,APAC,1040,322,Music,2414.33,True,False,201,14,True,REV_149,True
CLAIM_00010919,VID_00029964,CH_00018279,CLMT_00001897,2024-04-23,2023-10-25,Audiovisual,Resolved,58.0,Block,MEA,52954,362,Music,0.0,False,False,181,16,False,REV_052,True
CLAIM_00010920,VID_00008957,CH_00005683,CLMT_00004768,2022-12-03,2022-08-03,Audio,Active,,Block,APAC,112096,107,Entertainment,0.0,True,False,122,23,True,REV_053,True
CLAIM_00010921,VID_00013583,CH_00012920,CLMT_00003732,2024-07-10,2023-07-22,Audiovisual,Resolved,68.0,Mute,APAC,8986,172,Gaming,0.0,False,False,354,27,False,REV_041,True
CLAIM_00010922,VID_00005731,CH_00000585,CLMT_00000079,2022-11-01,2021-12-15,Audiovisual,Active,,Mute,US,9715,85,Other,0.0,False,False,321,22,False,REV_001,True
CLAIM_00010923,VID_00018213,CH_00002784,CLMT_00003921,2023-08-20,2023-07-23,Audio,Active,,Monetize,US,59,59,Education,3575.95,True,False,28,21,True,REV_003,True
CLAIM_00010924,VID_00015143,CH_00017900,CLMT_00000311,2024-08-21,2023-12-15,Audio,Disputed,,Track,APAC,5597,296,Education,0.0,True,False,250,31,True,REV_151,True
CLAIM_00010925,VID_00023274,CH_00014647,CLMT_00002450,2023-11-27,2023-02-14,Audiovisual,Resolved,44.0,Monetize,EU,991,446,Entertainment,4716.04,False,False,286,1,False,REV_118,True
CLAIM_00010926,VID_00018610,CH_00015361,CLMT_00001157,2023-08-02,2022-11-17,Audio,Resolved,29.0,Monetize,US,720,101,Gaming,4494.32,True,False,258,37,True,REV_008,True
CLAIM_00010927,VID_00024748,CH_00015588,CLMT_00001423,2022-10-03,2022-09-17,Audiovisual,Active,,Monetize,US,4196,413,Music,3649.49,False,False,16,10,False,REV_149,True
CLAIM_00010928,VID_00029979,CH_00011331,CLMT_00000773,2022-11-30,2022-04-03,Visual,Resolved,13.0,Block,LATAM,4445,447,Entertainment,0.0,False,False,241,6,False,REV_001,True
CLAIM_00010929,VID_00004487,CH_00007265,CLMT_00000119,2023-04-08,2022-12-19,Audiovisual,Retracted,36.0,Monetize,LATAM,1205,44,Film,2291.31,False,False,110,31,False,REV_070,True
CLAIM_00010930,VID_00006530,CH_00006174,CLMT_00002693,2024-06-16,2024-04-23,Audiovisual,Active,,Monetize,US,1564,86,Education,859.26,False,False,54,12,False,REV_092,True
CLAIM_00010931,VID_00006096,CH_00009258,CLMT_00003382,2024-02-16,2023-07-17,Audiovisual,Active,,Monetize,US,1235,794,Entertainment,2320.59,False,False,214,13,False,REV_161,False
CLAIM_00010932,VID_00027273,CH_00004669,CLMT_00000545,2023-02-08,2022-12-15,Visual,Resolved,73.0,Monetize,MEA,4179,846,Music,3155.46,False,False,55,18,False,REV_052,True
CLAIM_00010933,VID_00012510,CH_00004367,CLMT_00001320,2023-12-30,2023-12-01,Audio,Active,,Block,EU,87021,495,Music,0.0,False,False,29,9,False,REV_113,True
CLAIM_00010934,VID_00009486,CH_00010634,CLMT_00000823,2024-01-11,2023-11-05,Audiovisual,Expired,45.0,Monetize,US,96052,295,Gaming,1993.25,False,False,67,17,False,REV_086,True
CLAIM_00010935,VID_00018150,CH_00006939,CLMT_00004888,2024-09-21,2024-01-23,Visual,Resolved,84.0,Monetize,EU,114,200,Gaming,1737.49,True,False,242,30,True,REV_042,True
CLAIM_00010936,VID_00016076,CH_00019382,CLMT_00004612,2024-05-16,2024-05-08,Audio,Active,,Monetize,EU,138,149,Music,2748.65,False,False,8,34,False,REV_070,True
CLAIM_00010937,VID_00001384,CH_00007405,CLMT_00004737,2024-07-02,2024-03-23,Audiovisual,Active,,Monetize,MEA,1555,75,Music,4041.42,False,False,101,12,False,REV_101,True
